id,attractionId,name,image,rating,url,category,location,createdAt,updatedAt
163,iQrTtBfcjoJCsYDDOybUGQ,"Teatro La Fenice",https://s3-media4.fl.yelpcdn.com/bphoto/C_lxLrIIfaBX2I28o8FT_A/o.jpg,5,https://www.yelp.com/biz/teatro-la-fenice-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Performing Arts",Padua,"2020-12-18 21:56:18","2020-12-18 21:56:18"
164,tAk1YugoO_80ZmUXcZ0rgQ,"Bacaro Jazz",https://s3-media2.fl.yelpcdn.com/bphoto/wGzetoKBs6ULFZxorTkhvw/o.jpg,4,https://www.yelp.com/biz/bacaro-jazz-venice?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Jazz & Blues",Padua,"2020-12-18 21:56:18","2020-12-18 21:56:18"
165,U2LcJSPTWA6q3f8KUq6_eQ,"Starhotels Savoia Excelsior Palace",https://s3-media3.fl.yelpcdn.com/bphoto/-Q8IvdUgsK4LW64gnAjpvA/o.jpg,5,https://www.yelp.com/biz/starhotels-savoia-excelsior-palace-trieste?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trieste,"2020-12-18 21:56:19","2020-12-18 21:56:19"
166,IUSD68uQBVo9RvlWiR6wTg,Torrazzo,https://s3-media4.fl.yelpcdn.com/bphoto/zyiWDD-9Hegnl1cChe9JnQ/o.jpg,5,https://www.yelp.com/biz/torrazzo-cremona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
167,q53WzJtpNrQHvVmpTqLVHQ,"Museo di Castelvecchio",https://s3-media2.fl.yelpcdn.com/bphoto/avNUpc0Z4lo26CzqTics4g/o.jpg,5,https://www.yelp.com/biz/museo-di-castelvecchio-verona-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
168,zJsfWuNonct22sBLQx6fPg,Sirmione,https://s3-media2.fl.yelpcdn.com/bphoto/K9gue-RPpkuiqG53w2ZQAg/o.jpg,5,https://www.yelp.com/biz/sirmione-sirmione?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
169,wBZbYQvI7p6hZnMEXS5w6w,"Fondazione Arena di Verona",https://s3-media3.fl.yelpcdn.com/bphoto/fA31kAki6G3_jbdUrDuGjw/o.jpg,5,https://www.yelp.com/biz/fondazione-arena-di-verona-verona-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Stadiums & Arenas",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
170,RwbjMwg2P2Y92u2xDqa9_A,"Cattedrale di Verona Santa Maria Assunta",https://s3-media3.fl.yelpcdn.com/bphoto/6F0e04jkMFd0q4RcH0Bxkw/o.jpg,5,https://www.yelp.com/biz/cattedrale-di-verona-santa-maria-assunta-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
171,EeJmWysh7tlHvbYvDLVitw,"Casa di Giulietta",https://s3-media3.fl.yelpcdn.com/bphoto/5sF6v3b9qPtI3jY0AyHRyw/o.jpg,4,https://www.yelp.com/biz/casa-di-giulietta-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
172,ag1j6rWpeFDmngzzV8xTbw,Gardaland,https://s3-media1.fl.yelpcdn.com/bphoto/twbmL4b9ZQNMzeG9-maqsw/o.jpg,5,https://www.yelp.com/biz/gardaland-castelnuovo-del-garda-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Amusement Parks",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
173,cWyAg2ylPedObhZ10oAQyg,"Paolo Bonomelli",https://s3-media2.fl.yelpcdn.com/bphoto/PcIZq7I_1_lJceJKP4eVtA/o.jpg,5,https://www.yelp.com/biz/paolo-bonomelli-torri-del-benaco?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Specialty Food",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
174,NULL,"Romeo ET Juliette",https://s3-media3.fl.yelpcdn.com/bphoto/0nxAKO3lv3lKHz6_WXdlkQ/o.jpg,3,https://www.yelp.com/biz/romeo-et-juliette-sona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
175,xd8ySwl-cXhidFJvxgbPqg,"Promessi Sposi",,2,https://www.yelp.com/biz/promessi-sposi-iseo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
176,7zqq2sPnX5lyxMkLHQbMmA,"Hotel Continental",https://s3-media4.fl.yelpcdn.com/bphoto/kJsIRKFelZGKiOoHfqt_-Q/o.jpg,3,https://www.yelp.com/biz/hotel-continental-garda?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
177,NULL,Gombithotel,https://s3-media2.fl.yelpcdn.com/bphoto/4flCSiVfUwFeMm0eRlH_sg/o.jpg,4,https://www.yelp.com/biz/gombithotel-bergamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
178,XDfk7sxIifdp6gIxbjL8DQ,"Stazione centrale",https://s3-media1.fl.yelpcdn.com/bphoto/ZvI2bRhBd9szXrWSaNH50g/o.jpg,3,https://www.yelp.com/biz/stazione-centrale-bergamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Train Stations",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
179,j_Wz45IFkWve-55_9UHV2w,"La Finestra Sul Po",https://s3-media1.fl.yelpcdn.com/bphoto/4D8WSMEQK7yGg-hmnLKHww/o.jpg,5,https://www.yelp.com/biz/la-finestra-sul-po-monticelli-d-ongina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
180,xWXPYd3qb196-r5DpaWRMQ,"hotel verona",,4,https://www.yelp.com/biz/hotel-verona-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
181,2lviMXiVBgHHL8w-n21nVA,"Stazione di Verona Porta Nuova",https://s3-media1.fl.yelpcdn.com/bphoto/pyJg0XamKL3NZCCTAtVsSg/o.jpg,3,https://www.yelp.com/biz/stazione-di-verona-porta-nuova-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Train Stations",Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
182,AXVK24SVs2WQjDOomUY9dA,VenetoInside,https://s3-media3.fl.yelpcdn.com/bphoto/GmEp5Nu9sLE1NDsy9BnDYw/o.jpg,4,https://www.yelp.com/biz/venetoinside-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Brescia,"2020-12-18 21:56:21","2020-12-18 21:56:21"
183,IUSD68uQBVo9RvlWiR6wTg,Torrazzo,https://s3-media4.fl.yelpcdn.com/bphoto/zyiWDD-9Hegnl1cChe9JnQ/o.jpg,5,https://www.yelp.com/biz/torrazzo-cremona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
184,OLY8YEQohnK1TMZG3vflvg,"Acetaia Leonardi",https://s3-media2.fl.yelpcdn.com/bphoto/ovVBpbu2bGANSLesFYZxRg/o.jpg,5,https://www.yelp.com/biz/acetaia-leonardi-formigine?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Attraction Farms",Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
185,QmKh4_PAmYuMegUSKrb6xA,"Discover Ferrari & Pavarotti Land",https://s3-media1.fl.yelpcdn.com/bphoto/Ziz9EguDWFXUhU9v3ei2Ww/o.jpg,4,https://www.yelp.com/biz/discover-ferrari-e-pavarotti-land-modena-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Historical Tours",Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
186,JBKIAZe529QyuhRhXLpO6A,"LE Scuderie",https://s3-media3.fl.yelpcdn.com/bphoto/VA0xm0VfxwVib33MqobcJw/o.jpg,5,https://www.yelp.com/biz/le-scuderie-carpineti?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Horseback Riding",Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
187,zAZ-bVJ3lUZNOF2c915ykQ,"Museo Enzo Ferrari",https://s3-media2.fl.yelpcdn.com/bphoto/gvHFzepxtQrKJYo3i8BXEg/o.jpg,4,https://www.yelp.com/biz/museo-enzo-ferrari-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
188,j_Wz45IFkWve-55_9UHV2w,"La Finestra Sul Po",https://s3-media1.fl.yelpcdn.com/bphoto/4D8WSMEQK7yGg-hmnLKHww/o.jpg,5,https://www.yelp.com/biz/la-finestra-sul-po-monticelli-d-ongina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
189,mns6w_9TLMv6AXRWrLLZnw,"Hotel Maranello Village",https://s3-media2.fl.yelpcdn.com/bphoto/PRR6DiNwjbOZCFOg9M0Q7g/o.jpg,4,https://www.yelp.com/biz/hotel-maranello-village-maranello-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
190,kifrVGytmkdSeEsCbU4yKA,"Colombo Group",https://s3-media4.fl.yelpcdn.com/bphoto/azX87bmxdPSZdHANKxUQ2w/o.jpg,5,https://www.yelp.com/biz/colombo-group-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Limos,Parma,"2020-12-18 21:56:22","2020-12-18 21:56:22"
191,f_Q_pG7vrsvQj50Q79b6Jg,"Zoosafari Fasanolandia",https://s3-media3.fl.yelpcdn.com/bphoto/w2JUTTBrmB3_LE7ahoN8qg/o.jpg,4,https://www.yelp.com/biz/zoosafari-fasanolandia-fasano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Zoos,Taranto,"2020-12-18 21:56:24","2020-12-18 21:56:24"
192,lTivvAM2lky0-dDkYnB5vA,"Masseria Brancati",https://s3-media1.fl.yelpcdn.com/bphoto/HRMoijWiH5w595V_Hr0h3A/o.jpg,5,https://www.yelp.com/biz/masseria-brancati-ostuni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Taranto,"2020-12-18 21:56:24","2020-12-18 21:56:24"
193,Q-py7ZoFTCu5kIb5TKxZSg,"Basilica of Santa Maria Novella",https://s3-media4.fl.yelpcdn.com/bphoto/MGadbzJqmloxbOB7V0WdyQ/o.jpg,5,https://www.yelp.com/biz/basilica-of-santa-maria-novella-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
194,_QbEmYJk86rso1RU7APW2g,MelaVespo,https://s3-media2.fl.yelpcdn.com/bphoto/_FiPbXvwu5JIaJa3Vq6otA/o.jpg,5,https://www.yelp.com/biz/melavespo-firenze-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Scooter Tours",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
195,VJ4LcyODLBaz-Jgj-ZYRGQ,"Cattedrale di Santa Maria del Fiore",https://s3-media1.fl.yelpcdn.com/bphoto/BW4mh1dB9PCp9sxq2GIhZA/o.jpg,5,https://www.yelp.com/biz/cattedrale-di-santa-maria-del-fiore-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Churches,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
196,LZnVHjLgwRVxOhZ-TjZ-7A,"New Tuscany Scooter Rental",https://s3-media2.fl.yelpcdn.com/bphoto/4rLSr3fvz_M1d5q4yziSFg/o.jpg,4,https://www.yelp.com/biz/new-tuscany-scooter-rental-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Motorcycle Rental",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
197,hh7DCmmh8e3ZMF95NV5gzQ,"Ponte Vecchio",https://s3-media1.fl.yelpcdn.com/bphoto/_oSKuh-7Jfd9jTPajpqizQ/o.jpg,5,https://www.yelp.com/biz/ponte-vecchio-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Local Flavor",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
198,lSIUxWCzN4rxp7COP70BwA,"Basilica di Santa Croce",https://s3-media3.fl.yelpcdn.com/bphoto/2OtfoUdjYWOaW3YW-n4P_w/o.jpg,5,https://www.yelp.com/biz/basilica-di-santa-croce-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
199,g4Sa8e51OPmauvLOL6qxLg,"Palazzo Vecchio",https://s3-media2.fl.yelpcdn.com/bphoto/USYmGL_hBu9ShaMCEjIRzw/o.jpg,5,https://www.yelp.com/biz/palazzo-vecchio-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
200,YRtmAEx1UMv3zLrjEdRzhA,"Battistero di San Giovanni",https://s3-media1.fl.yelpcdn.com/bphoto/A4nOB2XPZdGEaRnqwLASKw/o.jpg,5,https://www.yelp.com/biz/battistero-di-san-giovanni-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
201,vtZ8IwcoXlTW0N0--HQGqQ,"Gucci Garden",https://s3-media3.fl.yelpcdn.com/bphoto/XokxPmcTwZzGL_QypmbKPw/o.jpg,4,https://www.yelp.com/biz/gucci-garden-firenze-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
202,_ZAZ2alF6VmJ_FEnEocpHw,"Taste Florence",https://s3-media4.fl.yelpcdn.com/bphoto/DSqWUtrXbqgKqLjOEHpVYw/o.jpg,5,https://www.yelp.com/biz/taste-florence-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
203,uZiLMwJC9DZNGl95Dn6e0Q,"Gli Uffizi",https://s3-media3.fl.yelpcdn.com/bphoto/almsNqtbAXlfXaoUzDjrwQ/o.jpg,5,https://www.yelp.com/biz/gli-uffizi-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
204,3KWjY_g1wkOzXHQ4K6BWnQ,"Galleria dell'Accademia",https://s3-media3.fl.yelpcdn.com/bphoto/GZqaQf2-MdmOL-tF-l0NCQ/o.jpg,5,https://www.yelp.com/biz/galleria-dellaccademia-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
205,NQBcVYHYkIIAFUVrnUR6Rg,"Basilica di San Lorenzo",https://s3-media3.fl.yelpcdn.com/bphoto/jM1923gYeov-WcRUQj6YUA/o.jpg,5,https://www.yelp.com/biz/basilica-di-san-lorenzo-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Churches,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
206,gpaIdGcfWGIF17YzMDHtBg,"Piazza Santo Spirito",https://s3-media2.fl.yelpcdn.com/bphoto/YIF66O9U4pkGjX_G8h371A/o.jpg,5,https://www.yelp.com/biz/piazza-santo-spirito-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
207,OKcjN4rTSv-527lE-AQVfA,"Smart Trip Europe",https://s3-media4.fl.yelpcdn.com/bphoto/G8iH8f-zziWxqIUlIHTEfA/o.jpg,4,https://www.yelp.com/biz/smart-trip-europe-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
208,L49N53FLHzBwdfQZfKt8LA,"Palazzo Pitti e Giardino di Boboli",https://s3-media2.fl.yelpcdn.com/bphoto/c2r44dDV8L2LqP0yO2sHfw/o.jpg,4,https://www.yelp.com/biz/palazzo-pitti-e-giardino-di-boboli-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Botanical Gardens",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
209,orMPRNQl9aYt4SlhXGVD4g,"Fattoria di Javello",https://s3-media2.fl.yelpcdn.com/bphoto/lD1R1VcjyUTuiwhv2e_slA/o.jpg,4,https://www.yelp.com/biz/fattoria-di-javello-montemurlo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Attraction Farms",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
210,unGr7yjQoVq80013v6tF8A,"Museo dell'Opera del Duomo",https://s3-media4.fl.yelpcdn.com/bphoto/-_2EzX0buFTGvlj61FKdgg/o.jpg,5,https://www.yelp.com/biz/museo-dellopera-del-duomo-firenze-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
211,GmSfVYg_kQntvA_zVzowjw,"Giardino di Boboli",https://s3-media2.fl.yelpcdn.com/bphoto/u62Slt4t8ajXZgMsOa1Dhw/o.jpg,4,https://www.yelp.com/biz/giardino-di-boboli-firenze-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Parks,Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
212,IRqU7PFI7HNsJ-XqSeJEOg,"Cappelle Medicee",https://s3-media1.fl.yelpcdn.com/bphoto/dB7zfywLOVP7nxEx7xg-Lg/o.jpg,5,https://www.yelp.com/biz/cappelle-medicee-firenze?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Art Museums",Prato,"2020-12-18 21:56:25","2020-12-18 21:56:25"
213,QmKh4_PAmYuMegUSKrb6xA,"Discover Ferrari & Pavarotti Land",https://s3-media1.fl.yelpcdn.com/bphoto/Ziz9EguDWFXUhU9v3ei2Ww/o.jpg,4,https://www.yelp.com/biz/discover-ferrari-e-pavarotti-land-modena-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Historical Tours",Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
214,OLY8YEQohnK1TMZG3vflvg,"Acetaia Leonardi",https://s3-media2.fl.yelpcdn.com/bphoto/ovVBpbu2bGANSLesFYZxRg/o.jpg,5,https://www.yelp.com/biz/acetaia-leonardi-formigine?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Attraction Farms",Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
215,zAZ-bVJ3lUZNOF2c915ykQ,"Museo Enzo Ferrari",https://s3-media2.fl.yelpcdn.com/bphoto/gvHFzepxtQrKJYo3i8BXEg/o.jpg,4,https://www.yelp.com/biz/museo-enzo-ferrari-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
216,kifrVGytmkdSeEsCbU4yKA,"Colombo Group",https://s3-media4.fl.yelpcdn.com/bphoto/azX87bmxdPSZdHANKxUQ2w/o.jpg,5,https://www.yelp.com/biz/colombo-group-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Limos,Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
217,mns6w_9TLMv6AXRWrLLZnw,"Hotel Maranello Village",https://s3-media2.fl.yelpcdn.com/bphoto/PRR6DiNwjbOZCFOg9M0Q7g/o.jpg,4,https://www.yelp.com/biz/hotel-maranello-village-maranello-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
218,yQ8n7d6ZlbMLvULkNSqZDA,"Grand Hotel Elite",https://s3-media4.fl.yelpcdn.com/bphoto/Xg7hWiZOUHQww66w0XaGYA/o.jpg,3,https://www.yelp.com/biz/grand-hotel-elite-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
219,cvHP_1E7tuGzW4UwDYiGXw,"Aeropuerto de Bolonia",https://s3-media3.fl.yelpcdn.com/bphoto/pS93ud1SD3dso70MyGrKag/o.jpg,1,https://www.yelp.com/biz/aeropuerto-de-bolonia-bologna-63?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Car Rental",Modena,"2020-12-18 21:56:26","2020-12-18 21:56:26"
