id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
1372,NULL,"Hotel Campo Felice",,3,https://www.yelp.com/biz/hotel-campo-felice-lucoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1373,NULL,"Hotel Nido Dell'aquila",,3,https://www.yelp.com/biz/hotel-nido-dellaquila-l-aquila?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1374,NULL,"Hotel Olimpia",https://s3-media3.fl.yelpcdn.com/bphoto/8FwXgYbbwnRFm6VafHRynQ/o.jpg,4,https://www.yelp.com/biz/hotel-olimpia-scurcola-marsicana?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1375,NULL,"Hotel Abruzzi",https://s3-media1.fl.yelpcdn.com/bphoto/rP9-19FlvMhcl1esjoLwMg/o.jpg,3,https://www.yelp.com/biz/hotel-abruzzi-teramo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1376,NULL,"Hotel Art'é",,5,https://www.yelp.com/biz/hotel-art%C3%A9-castelli-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1377,NULL,"Magnola Palece Hotel",,1,https://www.yelp.com/biz/magnola-palece-hotel-ovindoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1378,NULL,"Albergo Roma",https://s3-media1.fl.yelpcdn.com/bphoto/cPRBmGKguRhkDB9WzvE4fQ/o.jpg,4,https://www.yelp.com/biz/albergo-roma-amatrice?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1379,NULL,"Le Sequoie",https://s3-media1.fl.yelpcdn.com/bphoto/u4XFND_Xfx2W953bvQl60w/o.jpg,3,https://www.yelp.com/biz/le-sequoie-carsoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1380,NULL,"Sporting Hotel Tre Cime",https://s3-media1.fl.yelpcdn.com/bphoto/_Q0cm9fKta8cxKgRfT7R-w/o.jpg,2,https://www.yelp.com/biz/sporting-hotel-tre-cime-pian-de-valli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1381,NULL,"Villaggio Lo Scoiattolo",,3,https://www.yelp.com/biz/villaggio-lo-scoiattolo-amatrice?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Resorts,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1382,NULL,"Campo Imperatore",https://s3-media4.fl.yelpcdn.com/bphoto/xE8_TLEhcT88HrbfGhCIrA/o.jpg,5,https://www.yelp.com/biz/campo-imperatore-assergi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Mountain Huts",L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1383,NULL,"Hotel Cenzo di Simika",,3,https://www.yelp.com/biz/hotel-cenzo-di-simika-ovindoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1384,NULL,"Rifugio Duca degli Abruzzi",https://s3-media2.fl.yelpcdn.com/bphoto/BiUgr7fF81vrw5R-5_cjJg/o.jpg,4,https://www.yelp.com/biz/rifugio-duca-degli-abruzzi-pietracamela?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Mountain Huts",L’Aquila,"2020-12-18 21:57:59","2020-12-18 21:57:59"
1385,NULL,"Hotel Italiadi Galeotti Renzo",https://s3-media3.fl.yelpcdn.com/bphoto/a_JRCitnsRgu8CVSvHr3-A/o.jpg,4,https://www.yelp.com/biz/hotel-italiadi-galeotti-renzo-massa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Bars,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1386,NULL,"Hotel Dany",,5,https://www.yelp.com/biz/hotel-dany-marina-di-massa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1387,NULL,"Hotel Michela",,4,https://www.yelp.com/biz/hotel-michela-massa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1388,NULL,"Hotel Michelangelo",https://s3-media1.fl.yelpcdn.com/bphoto/YyyQ6FyF7mlCSjNpKl3QwQ/o.jpg,5,https://www.yelp.com/biz/hotel-michelangelo-carrara?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1389,NULL,"Hotel Carrara",https://s3-media3.fl.yelpcdn.com/bphoto/HanO_rJJfIZP_wfKiUWXdA/o.jpg,5,https://www.yelp.com/biz/hotel-carrara-carrara?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1390,NULL,"Hotel Marina",https://s3-media3.fl.yelpcdn.com/bphoto/_caWPlyJvkNNZqnjqkiyvA/o.jpg,5,https://www.yelp.com/biz/hotel-marina-massa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1391,NULL,"Albergo Grappolo D'oro",https://s3-media2.fl.yelpcdn.com/bphoto/vEB7x-ImJtRMOAITmXa1Vw/o.jpg,5,https://www.yelp.com/biz/albergo-grappolo-d-oro-pietrasanta-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1392,NULL,"Hotel Villa Tiziana",https://s3-media1.fl.yelpcdn.com/bphoto/ediYqGnyUqpzc7Z-gAcqfA/o.jpg,4,https://www.yelp.com/biz/hotel-villa-tiziana-massa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1393,NULL,"Hotel Alberta",,5,https://www.yelp.com/biz/hotel-alberta-massa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Bed & Breakfast",Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1394,NULL,"Il Bottaccio",https://s3-media2.fl.yelpcdn.com/bphoto/OZRu4kOjKsy5DxftPdfg6g/o.jpg,5,https://www.yelp.com/biz/il-bottaccio-montignoso?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1395,NULL,"Hotel Luna",,2,https://www.yelp.com/biz/hotel-luna-massa-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1396,NULL,"Hotel Principe",https://s3-media2.fl.yelpcdn.com/bphoto/YTrbhYYIxcOaSf3qqShcXw/o.jpg,3,https://www.yelp.com/biz/hotel-principe-forte-dei-marmi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1397,NULL,"Hotel da Filie",https://s3-media2.fl.yelpcdn.com/bphoto/i4WRUh6ndvRJdgiP5VA3vQ/o.jpg,5,https://www.yelp.com/biz/hotel-da-filie-querceta?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1398,NULL,"Hotel Byron",,4,https://www.yelp.com/biz/hotel-byron-forte-dei-marmi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1399,NULL,"Hotel Augustus S.E.A.R.",https://s3-media4.fl.yelpcdn.com/bphoto/sqixRWML7k_GM-de2o3pdA/o.jpg,3,https://www.yelp.com/biz/hotel-augustus-s-e-a-r-forte-dei-marmi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1400,NULL,"Le Pleiadi",,4,https://www.yelp.com/biz/le-pleiadi-forte-dei-marmi-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1401,NULL,"Golf Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/i_T3tj1pLeQDVDoOWoiwEQ/o.jpg,1,https://www.yelp.com/biz/golf-hotel-forte-dei-marmi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1402,NULL,"Hotel Acapulco",,4,https://www.yelp.com/biz/hotel-acapulco-forte-dei-marmi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1403,NULL,"Illi Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/d5umxfj3hh6lHV7H3hPFbQ/o.jpg,3,https://www.yelp.com/biz/illi-hotel-massa-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1404,NULL,"Resort Grand Hotel Imperiale",https://s3-media4.fl.yelpcdn.com/bphoto/QUZB1TlKpscV7oJQT_v9Dg/o.jpg,4,https://www.yelp.com/biz/resort-grand-hotel-imperiale-forte-dei-marmi-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Massa,"2020-12-18 21:58:00","2020-12-18 21:58:00"
1405,NULL,"Relais Antiche Saline",https://s3-media1.fl.yelpcdn.com/bphoto/ebNSBOP8WhGCOv2l8DLO3A/o.jpg,4,https://www.yelp.com/biz/relais-antiche-saline-nubia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1406,NULL,"Hotel Trapani In",,4,https://www.yelp.com/biz/hotel-trapani-in-trapani?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1407,NULL,"Badia Nuova",https://s3-media1.fl.yelpcdn.com/bphoto/TvnfU28rGJ1IpjAibUEXdQ/o.jpg,4,https://www.yelp.com/biz/badia-nuova-trapani?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1408,NULL,"Central Gallery Rooms",https://s3-media3.fl.yelpcdn.com/bphoto/wj0o9-BLI-ZlfGyPKl2OfA/o.jpg,2,https://www.yelp.com/biz/central-gallery-rooms-trapani?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1409,NULL,"La Gancia",https://s3-media1.fl.yelpcdn.com/bphoto/R7IaoQZ8Iu-39LS-zYvDVg/o.jpg,5,https://www.yelp.com/biz/la-gancia-trapani?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Residences,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1410,NULL,"Baia Dei Mulini",,1,https://www.yelp.com/biz/baia-dei-mulini-erice-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1411,NULL,"Tamarea Residence",https://s3-media1.fl.yelpcdn.com/bphoto/zaHr_90Gw22G7D6MMTrIYQ/o.jpg,4,https://www.yelp.com/biz/tamarea-residence-valderice?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Residences,Trapani,"2020-12-18 21:58:01","2020-12-18 21:58:01"
1412,NULL,"Hotel Salus Terme",https://s3-media2.fl.yelpcdn.com/bphoto/r3Tiyl9u5_2fpkm9wGkb6g/o.jpg,5,https://www.yelp.com/biz/hotel-salus-terme-viterbo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1413,NULL,"Best Western Hotel Viterbo",https://s3-media4.fl.yelpcdn.com/bphoto/Zj6WOPw_trs1VoO2z-Jnaw/o.jpg,5,https://www.yelp.com/biz/best-western-hotel-viterbo-viterbo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1414,NULL,"Hotel Viterbo Inn Albergo nel Centro Storico",https://s3-media3.fl.yelpcdn.com/bphoto/BJS5c3F8YrpjE5wmm1ybLw/o.jpg,5,https://www.yelp.com/biz/hotel-viterbo-inn-albergo-nel-centro-storico-viterbo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1415,NULL,"Opéra Chambre & Gourmet",https://s3-media1.fl.yelpcdn.com/bphoto/DY3qtYx_DpF9OFpm929x7g/o.jpg,5,https://www.yelp.com/biz/op%C3%A9ra-chambre-e-gourmet-viterbo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1416,NULL,"Hotel Palazzo Riario",https://s3-media1.fl.yelpcdn.com/bphoto/zI0aPkMKENxyPPa8358VDg/o.jpg,5,https://www.yelp.com/biz/hotel-palazzo-riario-viterbo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Bed & Breakfast",Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1417,NULL,"Albergo Mini Palace Hotel",,2,https://www.yelp.com/biz/albergo-mini-palace-hotel-viterbo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1418,NULL,"Terme dei Papi",https://s3-media3.fl.yelpcdn.com/bphoto/9T4yQ6ldjIZ4W8PBXoknvQ/o.jpg,5,https://www.yelp.com/biz/terme-dei-papi-viterbo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1419,NULL,"Villa la Cerretana",,5,https://www.yelp.com/biz/villa-la-cerretana-pallone?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1420,NULL,"Parco dei Cimini",https://s3-media2.fl.yelpcdn.com/bphoto/hyvNWAiMjEH8ef1x1C244w/o.jpg,5,https://www.yelp.com/biz/parco-dei-cimini-soriano-nel-cimino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1421,NULL,Monteparadiso,https://s3-media3.fl.yelpcdn.com/bphoto/UajAFcIBsTb6ehyyrTeOpw/o.jpg,5,https://www.yelp.com/biz/monteparadiso-monterazzano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Viterbo,"2020-12-18 21:58:03","2020-12-18 21:58:03"
1422,NULL,"Best Western Premier Villa Fabiano",https://s3-media2.fl.yelpcdn.com/bphoto/E2hzbI2DuIHYBjzbsmcb2w/o.jpg,5,https://www.yelp.com/biz/best-western-premier-villa-fabiano-rende?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cosenza,"2020-12-18 21:58:04","2020-12-18 21:58:04"
1423,NULL,"Agriturismo Cozzo di Simari",,5,https://www.yelp.com/biz/agriturismo-cozzo-di-simari-cosenza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cosenza,"2020-12-18 21:58:04","2020-12-18 21:58:04"
1424,NULL,"Nuovo Hotel Excelsior",,2,https://www.yelp.com/biz/nuovo-hotel-excelsior-cosenza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cosenza,"2020-12-18 21:58:04","2020-12-18 21:58:04"
1425,NULL,"Hotel Grisaro",https://s3-media3.fl.yelpcdn.com/bphoto/Xnp63WT-yXSeqhg5yMoemA/o.jpg,2,https://www.yelp.com/biz/hotel-grisaro-cosenza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cosenza,"2020-12-18 21:58:04","2020-12-18 21:58:04"
1426,NULL,"Hotel Virginia",https://s3-media1.fl.yelpcdn.com/bphoto/72mLaTgKOcG8tLNgy9lOsg/o.jpg,3,https://www.yelp.com/biz/hotel-virginia-casole-bruzio?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cosenza,"2020-12-18 21:58:04","2020-12-18 21:58:04"
1427,NULL,"BV President Hotel",,4,https://www.yelp.com/biz/bv-president-hotel-quattromiglia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cosenza,"2020-12-18 21:58:04","2020-12-18 21:58:04"
1428,NULL,"Albergo Vittoria",,4,https://www.yelp.com/biz/albergo-vittoria-potenza-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1429,NULL,"Hotel Genesio",,4,https://www.yelp.com/biz/hotel-genesio-firenze-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1430,NULL,"Hotel Hermitage",,3,https://www.yelp.com/biz/hotel-hermitage-polla?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1431,NULL,"Hotel La Pergola",https://s3-media2.fl.yelpcdn.com/bphoto/dstExGlcagnlaQyrE_D84g/o.jpg,1,https://www.yelp.com/biz/hotel-la-pergola-sala-consilina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1432,NULL,"Taverna Centomani",https://s3-media1.fl.yelpcdn.com/bphoto/WEzHM4EPtQkDkzTkCEymZA/o.jpg,5,https://www.yelp.com/biz/taverna-centomani-potenza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1433,NULL,"La Casa di Caccia",https://s3-media2.fl.yelpcdn.com/bphoto/GikZuG_OZ4I9ArwVnQ-Jjg/o.jpg,5,https://www.yelp.com/biz/la-casa-di-caccia-castelmezzano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1434,NULL,"Agriturismo Stella",https://s3-media3.fl.yelpcdn.com/bphoto/KidKQJNihsqxy3e9cl9CRw/o.jpg,4,https://www.yelp.com/biz/agriturismo-stella-sasso-di-castalda?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1435,NULL,"La Foresteria",https://s3-media2.fl.yelpcdn.com/bphoto/fMnfvhFO5TxaE7s55-KhOg/o.jpg,4,https://www.yelp.com/biz/la-foresteria-trivigno?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1436,NULL,"Aghìa Agriturismo",https://s3-media2.fl.yelpcdn.com/bphoto/KOKzsWgmk6WQFdf0Kwbt5w/o.jpg,5,https://www.yelp.com/biz/agh%C3%ACa-agriturismo-pecci?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Potenza,"2020-12-18 21:58:06","2020-12-18 21:58:06"
1437,NULL,"Hotel Relais Manfredi",https://s3-media4.fl.yelpcdn.com/bphoto/GBudzGeUtdXXzGNNDa6dEQ/o.jpg,5,https://www.yelp.com/biz/hotel-relais-manfredi-castellammare-di-stabia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Castellammare di Stabia","2020-12-18 21:58:07","2020-12-18 21:58:07"
